INDEX,TAG,DATE,TIME,LATITUDE N/S,LONGITUDE E/W,HEIGHT,SPEED,HEADING
4381,T,230513,142417,52.8352001N,1.3120902W,67,0.0,180
4382,T,230513,142417,52.8352001N,1.3120902W,67,0.0,180
4383,T,230513,142417,52.8352001N,1.3120902W,67,0.0,180
4384,T,230513,142417,52.8352001N,1.3120901W,67,0.0,180
4385,T,230513,142418,52.8352001N,1.3120902W,67,0.1,180
4386,T,230513,142418,52.8352000N,1.3120901W,67,0.1,180
4387,T,230513,142418,52.8352000N,1.3120901W,67,0.1,180
4388,T,230513,142418,52.8352001N,1.3120901W,67,0.1,180
4389,T,230513,142418,52.8352001N,1.3120902W,67,0.1,180
4390,T,230513,142419,52.8352001N,1.3120902W,67,0.3,180
4391,T,230513,142419,52.8352001N,1.3120903W,67,0.3,180
4392,T,230513,142419,52.8352001N,1.3120903W,67,0.3,180
4393,T,230513,142419,52.8352001N,1.3120902W,67,0.3,180
4394,T,230513,142419,52.8352001N,1.3120902W,67,0.3,180
4395,T,230513,142420,52.8352001N,1.3120902W,67,0.0,180
4396,T,230513,142420,52.8352001N,1.3120902W,67,0.0,180
4397,T,230513,142420,52.8352001N,1.3120902W,67,0.0,180
4398,T,230513,142420,52.8352001N,1.3120903W,67,0.0,180
4399,T,230513,142420,52.8352003N,1.3120902W,67,0.0,180
4400,T,230513,142421,52.8352001N,1.3120902W,67,0.0,180
4401,T,230513,142421,52.8352001N,1.3120901W,67,0.0,180
4402,T,230513,142421,52.8352001N,1.3120900W,67,0.0,180
4403,T,230513,142421,52.8352001N,1.3120900W,67,0.0,180
4404,T,230513,142421,52.8352001N,1.3120901W,67,0.0,180
4405,T,230513,142422,52.8352001N,1.3120902W,67,0.0,180
4406,T,230513,142422,52.8352000N,1.3120902W,67,0.0,180
4407,T,230513,142422,52.8352001N,1.3120902W,67,0.0,180
4408,T,230513,142422,52.8352000N,1.3120903W,67,0.0,180
4409,T,230513,142422,52.8352001N,1.3120903W,67,0.0,180
4410,T,230513,142423,52.8352001N,1.3120902W,67,0.1,180
4411,T,230513,142423,52.8352001N,1.3120903W,67,0.1,180
4412,T,230513,142423,52.8352000N,1.3120902W,67,0.1,180
4413,T,230513,142423,52.8352001N,1.3120902W,67,0.1,180
4414,T,230513,142423,52.8352001N,1.3120902W,67,0.1,180
4415,T,230513,142424,52.8352001N,1.3120902W,67,0.1,180
4416,T,230513,142424,52.8352001N,1.3120902W,67,0.1,180
4417,T,230513,142424,52.8352000N,1.3120902W,67,0.1,180
4418,T,230513,142424,52.8352001N,1.3120902W,67,0.1,180
4419,T,230513,142424,52.8352001N,1.3120902W,67,0.1,180
4420,T,230513,142425,52.8352001N,1.3120902W,67,0.1,180
4421,T,230513,142425,52.8352000N,1.3120902W,67,0.1,180
4422,T,230513,142425,52.8352000N,1.3120903W,67,0.1,180
4423,T,230513,142425,52.8352000N,1.3120903W,67,0.1,180
4424,T,230513,142425,52.8352001N,1.3120903W,67,0.1,180
4425,T,230513,142426,52.8352001N,1.3120902W,67,0.0,180
4426,T,230513,142426,52.8352001N,1.3120902W,67,0.0,180
4427,T,230513,142426,52.8352001N,1.3120902W,67,0.0,180
4428,T,230513,142426,52.8352003N,1.3120902W,67,0.0,180
4429,T,230513,142426,52.8352001N,1.3120903W,67,0.0,180
4430,T,230513,142427,52.8352001N,1.3120902W,67,0.1,180
4431,T,230513,142427,52.8352000N,1.3120902W,67,0.1,180
4432,T,230513,142427,52.8352000N,1.3120903W,67,0.1,180
4433,T,230513,142427,52.8352001N,1.3120903W,67,0.1,180
4434,T,230513,142427,52.8352001N,1.3120903W,67,0.1,180
4435,T,230513,142428,52.8352001N,1.3120902W,67,0.0,180
4436,T,230513,142428,52.8352001N,1.3120903W,67,0.0,180
4437,T,230513,142428,52.8352001N,1.3120902W,67,0.0,180
4438,T,230513,142428,52.8352003N,1.3120903W,67,0.0,180
4439,T,230513,142428,52.8352003N,1.3120903W,67,0.0,180
4440,T,230513,142429,52.8352001N,1.3120902W,67,0.0,180
4441,T,230513,142429,52.8352001N,1.3120903W,67,0.0,180
4442,T,230513,142429,52.8352001N,1.3120903W,67,0.0,180
4443,T,230513,142429,52.8352001N,1.3120903W,67,0.0,180
4444,T,230513,142429,52.8352001N,1.3120903W,67,0.0,180
4445,T,230513,142430,52.8352001N,1.3120902W,67,0.1,180
4446,T,230513,142430,52.8352000N,1.3120902W,67,0.1,180
4447,T,230513,142430,52.8352000N,1.3120902W,67,0.1,180
4448,T,230513,142430,52.8352000N,1.3120902W,67,0.1,180
4449,T,230513,142430,52.8352000N,1.3120903W,67,0.1,180
4450,T,230513,142431,52.8352001N,1.3120902W,67,0.3,180
4451,T,230513,142431,52.8352000N,1.3120902W,67,0.3,180
4452,T,230513,142431,52.8352001N,1.3120902W,67,0.3,180
4453,T,230513,142431,52.8352000N,1.3120903W,67,0.3,180
4454,T,230513,142431,52.8352001N,1.3120902W,67,0.3,180
4455,T,230513,142432,52.8352001N,1.3120902W,67,0.0,180
4456,T,230513,142432,52.8352001N,1.3120902W,67,0.0,180
4457,T,230513,142432,52.8352001N,1.3120903W,67,0.0,180
4458,T,230513,142432,52.8352000N,1.3120903W,67,0.0,180
4459,T,230513,142432,52.8352000N,1.3120903W,67,0.0,180
4460,T,230513,142433,52.8352001N,1.3120902W,67,0.1,180
4461,T,230513,142433,52.8352001N,1.3120903W,67,0.1,180
4462,T,230513,142433,52.8352000N,1.3120902W,67,0.1,180
4463,T,230513,142433,52.8352001N,1.3120903W,67,0.1,180
4464,T,230513,142433,52.8352001N,1.3120903W,67,0.1,180
4465,T,230513,142434,52.8352001N,1.3120902W,67,0.0,180
4466,T,230513,142434,52.8352000N,1.3120903W,67,0.0,180
4467,T,230513,142434,52.8352001N,1.3120903W,67,0.0,180
4468,T,230513,142434,52.8352000N,1.3120902W,67,0.0,180
4469,T,230513,142434,52.8352001N,1.3120903W,67,0.0,180
4470,T,230513,142435,52.8352001N,1.3120902W,67,0.1,180
4471,T,230513,142435,52.8352001N,1.3120903W,67,0.1,180
4472,T,230513,142435,52.8352001N,1.3120902W,67,0.1,180
4473,T,230513,142435,52.8352003N,1.3120903W,67,0.1,180
4474,T,230513,142435,52.8352001N,1.3120903W,67,0.1,180
4475,T,230513,142436,52.8352001N,1.3120902W,67,0.1,180
4476,T,230513,142436,52.8352000N,1.3120902W,67,0.1,180
4477,T,230513,142436,52.8352000N,1.3120902W,67,0.1,180
4478,T,230513,142436,52.8352000N,1.3120901W,67,0.1,180
4479,T,230513,142436,52.8352000N,1.3120902W,67,0.1,180
4480,T,230513,142437,52.8352001N,1.3120902W,67,0.5,180
4481,T,230513,142437,52.8352000N,1.3120902W,67,0.5,180
4482,T,230513,142437,52.8352001N,1.3120903W,67,0.5,180
4483,T,230513,142437,52.8352001N,1.3120902W,67,0.5,180
4484,T,230513,142437,52.8352001N,1.3120902W,67,0.5,180
4485,T,230513,142438,52.8352001N,1.3120902W,67,0.0,180
4486,T,230513,142438,52.8352001N,1.3120902W,67,0.0,180
4487,T,230513,142438,52.8352001N,1.3120902W,67,0.0,180
4488,T,230513,142438,52.8352000N,1.3120902W,67,0.0,180
4489,T,230513,142438,52.8352000N,1.3120902W,67,0.0,180
4490,T,230513,142439,52.8352001N,1.3120902W,67,0.1,180
4491,T,230513,142439,52.8352001N,1.3120903W,67,0.1,180
4492,T,230513,142439,52.8352003N,1.3120903W,67,0.1,180
4493,T,230513,142439,52.8352001N,1.3120903W,67,0.1,180
4494,T,230513,142439,52.8352001N,1.3120903W,67,0.1,180
4495,T,230513,142440,52.8352001N,1.3120902W,67,0.1,180
4496,T,230513,142440,52.8352003N,1.3120903W,67,0.1,180
4497,T,230513,142440,52.8352001N,1.3120903W,67,0.1,180
4498,T,230513,142440,52.8352001N,1.3120902W,67,0.1,180
4499,T,230513,142440,52.8352001N,1.3120903W,67,0.1,180
4500,T,230513,142441,52.8352001N,1.3120902W,67,0.0,180
4501,T,230513,142441,52.8352000N,1.3120902W,67,0.0,180
4502,T,230513,142441,52.8352000N,1.3120902W,67,0.0,180
4503,T,230513,142441,52.8351999N,1.3120902W,67,0.0,180
4504,T,230513,142441,52.8352000N,1.3120903W,67,0.0,180
4505,T,230513,142442,52.8352001N,1.3120902W,67,0.0,180
4506,T,230513,142442,52.8352001N,1.3120902W,67,0.0,180
4507,T,230513,142442,52.8352000N,1.3120902W,67,0.0,180
4508,T,230513,142442,52.8352000N,1.3120902W,67,0.0,180
4509,T,230513,142442,52.8352000N,1.3120902W,67,0.0,180
4510,T,230513,142443,52.8352001N,1.3120902W,67,0.7,180
4511,T,230513,142443,52.8352001N,1.3120903W,67,0.7,180
4512,T,230513,142443,52.8352001N,1.3120903W,67,0.7,180
4513,T,230513,142443,52.8352001N,1.3120902W,67,0.7,180
4514,T,230513,142443,52.8352001N,1.3120902W,67,0.7,180
4515,T,230513,142444,52.8352001N,1.3120902W,67,0.1,180
4516,T,230513,142444,52.8352000N,1.3120901W,67,0.1,180
4517,T,230513,142444,52.8352001N,1.3120902W,67,0.1,180
4518,T,230513,142444,52.8352001N,1.3120902W,67,0.1,180
4519,T,230513,142444,52.8352000N,1.3120902W,67,0.1,180
4520,T,230513,142445,52.8352001N,1.3120902W,67,0.0,180
4521,T,230513,142445,52.8352001N,1.3120902W,67,0.0,180
4522,T,230513,142445,52.8352001N,1.3120903W,67,0.0,180
4523,T,230513,142445,52.8352001N,1.3120902W,67,0.0,180
4524,T,230513,142445,52.8352001N,1.3120902W,67,0.0,180
4525,T,230513,142446,52.8352001N,1.3120902W,67,0.0,180
4526,T,230513,142446,52.8352003N,1.3120903W,67,0.0,180
4527,T,230513,142446,52.8352003N,1.3120903W,67,0.0,180
4528,T,230513,142446,52.8352003N,1.3120903W,67,0.0,180
4529,T,230513,142446,52.8352001N,1.3120903W,67,0.0,180
4530,T,230513,142447,52.8352001N,1.3120902W,67,0.1,180
4531,T,230513,142447,52.8352000N,1.3120902W,67,0.1,180
4532,T,230513,142447,52.8352000N,1.3120902W,67,0.1,180
4533,T,230513,142447,52.8352001N,1.3120902W,67,0.1,180
4534,T,230513,142447,52.8352001N,1.3120902W,67,0.1,180
4535,T,230513,142448,52.8352001N,1.3120902W,67,0.1,180
4536,T,230513,142448,52.8352000N,1.3120903W,67,0.1,180
4537,T,230513,142448,52.8352000N,1.3120902W,67,0.1,180
4538,T,230513,142448,52.8352000N,1.3120903W,67,0.1,180
4539,T,230513,142448,52.8352000N,1.3120902W,67,0.1,180
4540,T,230513,142449,52.8352001N,1.3120902W,67,0.1,180
4541,T,230513,142449,52.8352001N,1.3120903W,67,0.1,180
4542,T,230513,142449,52.8352001N,1.3120903W,67,0.1,180
4543,T,230513,142449,52.8352000N,1.3120902W,67,0.1,180
4544,T,230513,142449,52.8352000N,1.3120902W,67,0.1,180
4545,T,230513,142450,52.8352001N,1.3120902W,67,0.1,180
4546,T,230513,142450,52.8352001N,1.3120902W,67,0.1,180
4547,T,230513,142450,52.8352003N,1.3120902W,67,0.1,180
4548,T,230513,142450,52.8352003N,1.3120902W,67,0.1,180
4549,T,230513,142450,52.8352003N,1.3120902W,67,0.1,180
4550,T,230513,142451,52.8352001N,1.3120902W,67,0.1,180
4551,T,230513,142451,52.8352001N,1.3120902W,67,0.1,180
4552,T,230513,142451,52.8352001N,1.3120902W,67,0.1,180
4553,T,230513,142451,52.8352001N,1.3120903W,67,0.1,180
4554,T,230513,142451,52.8352001N,1.3120903W,67,0.1,180
4555,T,230513,142452,52.8352001N,1.3120902W,67,0.1,180
4556,T,230513,142452,52.8352001N,1.3120903W,67,0.1,180
4557,T,230513,142452,52.8352001N,1.3120903W,67,0.1,180
4558,T,230513,142452,52.8352003N,1.3120903W,67,0.1,180
4559,T,230513,142452,52.8352001N,1.3120903W,67,0.1,180
4560,T,230513,142453,52.8352001N,1.3120902W,67,0.0,180
4561,T,230513,142453,52.8352001N,1.3120902W,67,0.0,180
4562,T,230513,142453,52.8352001N,1.3120903W,67,0.0,180
4563,T,230513,142453,52.8352001N,1.3120903W,67,0.0,180
4564,T,230513,142453,52.8352001N,1.3120902W,67,0.0,180
4565,T,230513,142454,52.8352001N,1.3120902W,67,0.0,180
4566,T,230513,142454,52.8352001N,1.3120902W,67,0.0,180
4567,T,230513,142454,52.8352001N,1.3120902W,67,0.0,180
4568,T,230513,142454,52.8352001N,1.3120902W,67,0.0,180
4569,T,230513,142454,52.8352001N,1.3120902W,67,0.0,180
4570,T,230513,142455,52.8352001N,1.3120902W,67,0.9,180
4571,T,230513,142455,52.8352001N,1.3120903W,67,0.9,180
4572,T,230513,142455,52.8352001N,1.3120903W,67,0.9,180
4573,T,230513,142455,52.8352001N,1.3120903W,67,0.9,180
4574,T,230513,142455,52.8352001N,1.3120903W,67,0.9,180
4575,T,230513,142456,52.8352001N,1.3120902W,67,0.0,180
4576,T,230513,142456,52.8352001N,1.3120903W,67,0.0,180
4577,T,230513,142456,52.8352001N,1.3120903W,67,0.0,180
4578,T,230513,142456,52.8352001N,1.3120903W,67,0.0,180
4579,T,230513,142456,52.8352001N,1.3120903W,67,0.0,180
4580,T,230513,142457,52.8352001N,1.3120902W,67,0.0,180
4581,T,230513,142457,52.8352001N,1.3120902W,67,0.0,180
4582,T,230513,142457,52.8352001N,1.3120903W,67,0.0,180
4583,T,230513,142457,52.8352001N,1.3120903W,67,0.0,180
4584,T,230513,142457,52.8352001N,1.3120903W,67,0.0,180
4585,T,230513,142458,52.8352001N,1.3120902W,67,0.1,180
4586,T,230513,142458,52.8352001N,1.3120903W,67,0.1,180
4587,T,230513,142458,52.8352001N,1.3120902W,67,0.1,180
4588,T,230513,142458,52.8352001N,1.3120903W,67,0.1,180
4589,T,230513,142458,52.8352001N,1.3120902W,67,0.1,180
4590,T,230513,142459,52.8352001N,1.3120902W,67,0.1,180
4591,T,230513,142459,52.8352001N,1.3120903W,67,0.1,180
4592,T,230513,142459,52.8352001N,1.3120902W,67,0.1,180
4593,T,230513,142459,52.8352003N,1.3120903W,67,0.1,180
4594,T,230513,142459,52.8352003N,1.3120903W,67,0.1,180
4595,T,230513,142500,52.8352001N,1.3120902W,67,0.0,180
4596,T,230513,142500,52.8352001N,1.3120902W,67,0.0,180
4597,T,230513,142500,52.8352001N,1.3120903W,67,0.0,180
4598,T,230513,142500,52.8352001N,1.3120902W,67,0.0,180
4599,T,230513,142500,52.8352001N,1.3120902W,67,0.0,180
4600,T,230513,142501,52.8352001N,1.3120902W,67,0.0,180
4601,T,230513,142501,52.8352001N,1.3120902W,67,0.0,180
4602,T,230513,142501,52.8352001N,1.3120902W,67,0.0,180
4603,T,230513,142501,52.8352001N,1.3120902W,67,0.0,180
4604,T,230513,142501,52.8352001N,1.3120902W,67,0.0,180
4605,T,230513,142502,52.8352001N,1.3120902W,67,0.0,180
4606,T,230513,142502,52.8352001N,1.3120903W,67,0.0,180
4607,T,230513,142502,52.8352001N,1.3120903W,67,0.0,180
4608,T,230513,142502,52.8352001N,1.3120903W,67,0.0,180
4609,T,230513,142502,52.8352001N,1.3120903W,67,0.0,180
4610,T,230513,142503,52.8352001N,1.3120902W,67,0.0,180
4611,T,230513,142503,52.8352003N,1.3120903W,67,0.0,180
4612,T,230513,142503,52.8352001N,1.3120902W,67,0.0,180
4613,T,230513,142503,52.8352003N,1.3120903W,67,0.0,180
4614,T,230513,142503,52.8352003N,1.3120903W,67,0.0,180
4615,T,230513,142504,52.8352001N,1.3120902W,67,0.0,180
4616,T,230513,142504,52.8352001N,1.3120903W,67,0.0,180
4617,T,230513,142504,52.8352001N,1.3120903W,67,0.0,180
4618,T,230513,142504,52.8352001N,1.3120902W,67,0.0,180
4619,T,230513,142504,52.8352001N,1.3120903W,67,0.0,180
4620,T,230513,142505,52.8352001N,1.3120902W,67,0.1,180
4621,T,230513,142505,52.8352001N,1.3120903W,67,0.1,180
4622,T,230513,142505,52.8352003N,1.3120905W,67,0.1,180
4623,T,230513,142505,52.8352003N,1.3120905W,67,0.1,180
4624,T,230513,142505,52.8352003N,1.3120905W,67,0.1,180
4625,T,230513,142506,52.8352001N,1.3120902W,67,0.0,180
4626,T,230513,142506,52.8352001N,1.3120903W,67,0.0,180
4627,T,230513,142506,52.8352001N,1.3120903W,67,0.0,180
4628,T,230513,142506,52.8352001N,1.3120903W,67,0.0,180
4629,T,230513,142506,52.8352001N,1.3120903W,67,0.0,180
4630,T,230513,142507,52.8352001N,1.3120902W,67,0.3,180
4631,T,230513,142507,52.8352001N,1.3120902W,67,0.3,180
4632,T,230513,142507,52.8352001N,1.3120903W,67,0.3,180
4633,T,230513,142507,52.8352001N,1.3120903W,67,0.3,180
4634,T,230513,142507,52.8352001N,1.3120903W,67,0.3,180
4635,T,230513,142508,52.8352001N,1.3120902W,67,0.0,180
4636,T,230513,142508,52.8352001N,1.3120902W,67,0.0,180
4637,T,230513,142508,52.8352001N,1.3120902W,67,0.0,180
4638,T,230513,142508,52.8352001N,1.3120903W,67,0.0,180
4639,T,230513,142508,52.8352001N,1.3120903W,67,0.0,180
4640,T,230513,142509,52.8352001N,1.3120902W,67,0.0,180
4641,T,230513,142509,52.8352004N,1.3120905W,67,0.0,180
4642,T,230513,142509,52.8352004N,1.3120905W,67,0.0,180
4643,T,230513,142509,52.8352004N,1.3120905W,67,0.0,180
4644,T,230513,142509,52.8352004N,1.3120905W,67,0.0,180
4645,T,230513,142510,52.8352001N,1.3120902W,67,0.1,180
4646,T,230513,142510,52.8352000N,1.3120902W,67,0.1,180
4647,T,230513,142510,52.8352001N,1.3120902W,67,0.1,180
4648,T,230513,142510,52.8352001N,1.3120902W,67,0.1,180
4649,T,230513,142510,52.8352001N,1.3120902W,67,0.1,180
4650,T,230513,142511,52.8352001N,1.3120902W,67,0.0,180
4651,T,230513,142511,52.8352001N,1.3120902W,67,0.0,180
4652,T,230513,142511,52.8352001N,1.3120902W,67,0.0,180
4653,T,230513,142511,52.8352001N,1.3120903W,67,0.0,180
4654,T,230513,142511,52.8352001N,1.3120902W,67,0.0,180
4655,T,230513,142512,52.8352001N,1.3120902W,67,0.0,180
4656,T,230513,142512,52.8352001N,1.3120902W,67,0.0,180
4657,T,230513,142512,52.8352001N,1.3120903W,67,0.0,180
4658,T,230513,142512,52.8352001N,1.3120903W,67,0.0,180
4659,T,230513,142512,52.8352001N,1.3120902W,67,0.0,180
4660,T,230513,142513,52.8352001N,1.3120902W,67,0.1,180
4661,T,230513,142513,52.8352001N,1.3120902W,67,0.1,180
4662,T,230513,142513,52.8352001N,1.3120903W,67,0.1,180
4663,T,230513,142513,52.8352001N,1.3120903W,67,0.1,180
4664,T,230513,142513,52.8352001N,1.3120903W,67,0.1,180
4665,T,230513,142514,52.8352001N,1.3120902W,67,0.0,180
4666,T,230513,142514,52.8352001N,1.3120903W,67,0.0,180
4667,T,230513,142514,52.8352001N,1.3120903W,67,0.0,180
4668,T,230513,142514,52.8352001N,1.3120903W,67,0.0,180
4669,T,230513,142514,52.8352001N,1.3120903W,67,0.0,180
4670,T,230513,142515,52.8352001N,1.3120902W,67,0.0,180
4671,T,230513,142515,52.8352001N,1.3120902W,67,0.0,180
4672,T,230513,142515,52.8352000N,1.3120902W,67,0.0,180
4673,T,230513,142515,52.8352000N,1.3120901W,67,0.0,180
4674,T,230513,142515,52.8352001N,1.3120902W,67,0.0,180
4675,T,230513,142516,52.8352001N,1.3120902W,67,0.0,180
4676,T,230513,142516,52.8352001N,1.3120902W,67,0.0,180
4677,T,230513,142516,52.8352001N,1.3120903W,67,0.0,180
4678,T,230513,142516,52.8352001N,1.3120903W,67,0.0,180
4679,T,230513,142516,52.8352001N,1.3120903W,67,0.0,180
4680,T,230513,142517,52.8352001N,1.3120902W,67,0.0,180
4681,T,230513,142517,52.8352000N,1.3120902W,67,0.0,180
4682,T,230513,142517,52.8352000N,1.3120901W,67,0.0,180
4683,T,230513,142517,52.8352001N,1.3120902W,67,0.0,180
4684,T,230513,142517,52.8352001N,1.3120902W,67,0.0,180
4685,T,230513,142518,52.8352001N,1.3120902W,67,0.1,180
4686,T,230513,142518,52.8352001N,1.3120903W,67,0.1,180
4687,T,230513,142518,52.8352001N,1.3120903W,67,0.1,180
4688,T,230513,142518,52.8352001N,1.3120902W,67,0.1,180
4689,T,230513,142518,52.8352001N,1.3120903W,67,0.1,180
4690,T,230513,142519,52.8352001N,1.3120902W,67,0.0,180
4691,T,230513,142519,52.8352001N,1.3120903W,67,0.0,180
4692,T,230513,142519,52.8352001N,1.3120903W,67,0.0,180
4693,T,230513,142519,52.8352001N,1.3120903W,67,0.0,180
4694,T,230513,142519,52.8352001N,1.3120902W,67,0.0,180
4695,T,230513,142520,52.8352001N,1.3120902W,67,0.0,180
4696,T,230513,142520,52.8352001N,1.3120903W,67,0.0,180
4697,T,230513,142520,52.8352001N,1.3120903W,67,0.0,180
4698,T,230513,142520,52.8352001N,1.3120903W,67,0.0,180
4699,T,230513,142520,52.8352001N,1.3120905W,67,0.0,180
4700,T,230513,142521,52.8352001N,1.3120902W,67,0.0,180
4701,T,230513,142521,52.8352001N,1.3120903W,67,0.0,180
4702,T,230513,142521,52.8352001N,1.3120903W,67,0.0,180
4703,T,230513,142521,52.8352001N,1.3120903W,67,0.0,180
4704,T,230513,142521,52.8352003N,1.3120905W,67,0.0,180
4705,T,230513,142522,52.8352001N,1.3120902W,67,0.0,180
4706,T,230513,142522,52.8352001N,1.3120903W,67,0.0,180
4707,T,230513,142522,52.8352001N,1.3120903W,67,0.0,180
4708,T,230513,142522,52.8352001N,1.3120902W,67,0.0,180
4709,T,230513,142522,52.8352001N,1.3120905W,67,0.0,180
4710,T,230513,142523,52.8352001N,1.3120902W,67,0.0,180
4711,T,230513,142523,52.8352001N,1.3120903W,67,0.0,180
4712,T,230513,142523,52.8352001N,1.3120903W,67,0.0,180
4713,T,230513,142523,52.8352001N,1.3120903W,67,0.0,180
4714,T,230513,142523,52.8352001N,1.3120903W,67,0.0,180
4715,T,230513,142524,52.8352001N,1.3120902W,67,0.0,180
4716,T,230513,142524,52.8352001N,1.3120902W,67,0.0,180
4717,T,230513,142524,52.8352001N,1.3120902W,67,0.0,180
4718,T,230513,142524,52.8352001N,1.3120902W,67,0.0,180
4719,T,230513,142524,52.8352001N,1.3120902W,67,0.0,180
4720,T,230513,142525,52.8352001N,1.3120902W,67,0.0,180
4721,T,230513,142525,52.8352001N,1.3120902W,67,0.0,180
4722,T,230513,142525,52.8352001N,1.3120903W,67,0.0,180
4723,T,230513,142525,52.8352001N,1.3120903W,67,0.0,180
4724,T,230513,142525,52.8352001N,1.3120903W,67,0.0,180
4725,T,230513,142526,52.8352001N,1.3120902W,67,0.0,180
4726,T,230513,142526,52.8352001N,1.3120903W,67,0.0,180
4727,T,230513,142526,52.8352001N,1.3120903W,67,0.0,180
4728,T,230513,142526,52.8352001N,1.3120903W,67,0.0,180
4729,T,230513,142526,52.8352001N,1.3120903W,67,0.0,180
4730,T,230513,142527,52.8352001N,1.3120902W,67,0.1,180
4731,T,230513,142527,52.8352001N,1.3120902W,67,0.1,180
4732,T,230513,142527,52.8352001N,1.3120902W,67,0.1,180
4733,T,230513,142527,52.8352001N,1.3120902W,67,0.1,180
4734,T,230513,142527,52.8352001N,1.3120902W,67,0.1,180
4735,T,230513,142528,52.8352001N,1.3120902W,67,0.0,180
4736,T,230513,142528,52.8352001N,1.3120902W,67,0.0,180
4737,T,230513,142528,52.8352001N,1.3120902W,67,0.0,180
4738,T,230513,142528,52.8352001N,1.3120902W,67,0.0,180
4739,T,230513,142528,52.8352001N,1.3120902W,67,0.0,180
4740,T,230513,142529,52.8352001N,1.3120902W,67,0.1,180
4741,T,230513,142529,52.8352001N,1.3120902W,67,0.1,180
4742,T,230513,142529,52.8352001N,1.3120902W,67,0.1,180
4743,T,230513,142529,52.8352001N,1.3120902W,67,0.1,180
4744,T,230513,142529,52.8352001N,1.3120902W,67,0.1,180
4745,T,230513,142530,52.8352001N,1.3120902W,67,0.0,180
4746,T,230513,142530,52.8352001N,1.3120902W,67,0.0,180
4747,T,230513,142530,52.8352001N,1.3120902W,67,0.0,180
4748,T,230513,142530,52.8352001N,1.3120903W,67,0.0,180
4749,T,230513,142530,52.8352001N,1.3120903W,67,0.0,180
4750,T,230513,142531,52.8352001N,1.3120902W,67,0.0,180
4751,T,230513,142531,52.8352001N,1.3120903W,67,0.0,180
4752,T,230513,142531,52.8352001N,1.3120902W,67,0.0,180
4753,T,230513,142531,52.8352001N,1.3120903W,67,0.0,180
4754,T,230513,142531,52.8352001N,1.3120903W,67,0.0,180
4755,T,230513,142532,52.8352001N,1.3120902W,67,0.1,180
4756,T,230513,142532,52.8352001N,1.3120902W,67,0.1,180
4757,T,230513,142532,52.8352000N,1.3120902W,67,0.1,180
4758,T,230513,142532,52.8352001N,1.3120903W,67,0.1,180
4759,T,230513,142532,52.8352001N,1.3120902W,67,0.1,180
4760,T,230513,142533,52.8352001N,1.3120902W,67,0.1,180
4761,T,230513,142533,52.8352001N,1.3120902W,67,0.1,180
4762,T,230513,142533,52.8352000N,1.3120902W,67,0.1,180
4763,T,230513,142533,52.8352001N,1.3120903W,67,0.1,180
4764,T,230513,142533,52.8352001N,1.3120903W,67,0.1,180
4765,T,230513,142534,52.8352001N,1.3120902W,67,0.0,180
4766,T,230513,142534,52.8352001N,1.3120902W,67,0.0,180
4767,T,230513,142534,52.8352001N,1.3120903W,67,0.0,180
4768,T,230513,142534,52.8352001N,1.3120903W,67,0.0,180
4769,T,230513,142534,52.8352001N,1.3120902W,67,0.0,180
4770,T,230513,142535,52.8352001N,1.3120902W,68,0.0,180
4771,T,230513,142535,52.8352000N,1.3120902W,67,0.0,180
4772,T,230513,142535,52.8352001N,1.3120902W,67,0.0,180
4773,T,230513,142535,52.8352001N,1.3120902W,68,0.0,180
4774,T,230513,142535,52.8352001N,1.3120902W,68,0.0,180
4775,T,230513,142536,52.8352001N,1.3120902W,68,0.1,180
4776,T,230513,142536,52.8352001N,1.3120902W,68,0.1,180
4777,T,230513,142536,52.8352000N,1.3120902W,68,0.1,180
4778,T,230513,142536,52.8352001N,1.3120902W,68,0.1,180
4779,T,230513,142536,52.8352001N,1.3120903W,68,0.1,180
4780,T,230513,142537,52.8352001N,1.3120902W,68,0.0,180
4781,T,230513,142537,52.8352001N,1.3120902W,68,0.0,180
4782,T,230513,142537,52.8352001N,1.3120902W,68,0.0,180
4783,T,230513,142537,52.8352001N,1.3120902W,68,0.0,180
4784,T,230513,142537,52.8352001N,1.3120903W,68,0.0,180
4785,T,230513,142538,52.8352001N,1.3120902W,68,0.0,180
4786,T,230513,142538,52.8352001N,1.3120903W,68,0.0,180
4787,T,230513,142538,52.8352001N,1.3120902W,68,0.0,180
4788,T,230513,142538,52.8352001N,1.3120903W,68,0.0,180
4789,T,230513,142538,52.8352001N,1.3120903W,68,0.0,180
4790,T,230513,142539,52.8352001N,1.3120902W,68,0.0,180
4791,T,230513,142539,52.8352001N,1.3120903W,68,0.0,180
4792,T,230513,142539,52.8352001N,1.3120903W,68,0.0,180
4793,T,230513,142539,52.8352001N,1.3120903W,68,0.0,180
4794,T,230513,142539,52.8352000N,1.3120902W,68,0.0,180
4795,T,230513,142540,52.8352001N,1.3120902W,68,0.1,180
4796,T,230513,142540,52.8352000N,1.3120902W,68,0.1,180
4797,T,230513,142540,52.8352001N,1.3120903W,68,0.1,180
4798,T,230513,142540,52.8352001N,1.3120902W,68,0.1,180
4799,T,230513,142540,52.8352001N,1.3120903W,68,0.1,180
4800,T,230513,142541,52.8352001N,1.3120902W,68,0.0,180
4801,T,230513,142541,52.8352001N,1.3120903W,68,0.0,180
4802,T,230513,142541,52.8352001N,1.3120902W,68,0.0,180
